reviewText|sentimentScore
Saw this movie on its release and have treasured it since. What a wonderful group of actors (I always find the casting one of the most interesting aspects of a film). Really enjoyed seeing dramatic actress Jacqueline Bisset in this role and Wallace Shawn is always a hoot. The script is smart, sly and tongue-in-cheek, poking fun at almost everything "Beverley Hills". Loved Paul Bartel's "doctor" and Ray Sharkey's manservant. This was raunchy and crude, but thank god! Unless you're a prude, I heartily recommend this movie. FYI for anyone who likes to play six degrees of Kevin Bacon, Mary Woronov & Paul Bartel were in "Rock & Roll High School". Mary Woronov and Robert Beltran were in "Night of the Comet" together. They were all three in "Eating Raoul".|1
This movie was recommended to me by a friend. I never saw an ad or a trailer, so I didn't know Clooney was in it and was not bothered by the fact that his role was so small. I thought the whole cast was suitable, and found the film pretty enjoyable, all in all. The opening scene, with the small crew of bandits standing at the side of the road, looking whipped and haggard, caught my attention immediately. It had a way of telling you, "don't go away; this won't be boring", and it really wasn't. It turned out to be an interesting, light-hearted comedy with enough twists and turns to keep you in your seat to the very end, but when the ending did arrive, I felt a little bit cheated....just a little bit. The events kept building up so that you expect them to continue building, but at a point that I can't define, it sort of levels out, making the ending a slight disappointment. I reckon I expected a bigger bang of a climax, but it turned out sort of low-key. If you watch the movie with that in mind and you can live without high dosages of George Clooney, you should find this flick very entertaining and well worth watching. Now I'd like to see the original (Big Deal on Madonna Street), but it's probably a rare find in the United States.|1
Obviously, there wasn't a huge budget for this film which definitely hindered the production. But the story and ending were so brutal that they made up for a lot. I mean brutal on the level of Ju Dou and other (great) Chinese films. I first saw this when I was 14 years old, I ran home and begged God to forgive me for everything...|1
A lawyer is drawn into a deadly game of cat and mouse when he becomes involved with a femme fatale in this adaptation of a Grisham novel. Altman creates a suspenseful, Gothic atmosphere but the script is weak. Sporting a Southern drawl, Branagh is convincing as the lawyer, and Davidtz is alluring as the object of his desire. Downey is likable as a private detective. Duvall has a small role, which does not allow him to do much with his weird character. Hannah and Berenger round out the impressive cast. After an interesting setup, the film bogs down and does not really deliver on its initial promise, but Altman is always worth a look.|1
this was a fantastic episode. i saw a clip from it on YouTube, and i vowed that should it ever show on TV, i would glue myself to the set in order to watch. i wound up watching it with a friend of mine, who happens to be gay, and the two of us cried at the end. this was a truly well-written, heartfelt episode of the forbidden love between two cops who, i felt, really were (in Coop's words) "the Lucky Ones". it is episodes like this one that really make Cold Case one of the most captivating and much-loved works of television magic on CBS. i anxiously await more episodes, and a re-run of "Forever Blue" because i will always watch it again and again.|1
Full House is a great show. I am still today growing up on it. I started watching it when i was 8 and now i am 12 and still watching it. i fell in love with all of the characters, especially Stephanie. she is my favorite. she had such a sense of humor. in case there are people on this sight that hardly watch the show, you should because you will get hooked on it. i became hooked on it after the first show i saw, which just happened to be the first episode, in 2002. it really is a good show. i really think that this show should go down to many generations in families. and it's great too because it is an appropriate show for all ages. and for all parents, it teaches kids lessons on how to go on with their life. nothing terrible happens, like violence or swearing. it is just a really great sit-com. i give it 5 out of 5 stars. what do you think? OH and the best time to watch it is when you are home sick from school or even the old office. It will make you feel a lot better. Trust me i am hardly home sick but i still know that it will make you feel better. and to everybody that thinks the show is stupid, well that's too bad for you because you won't get as far in life even if you are happy with your life. you really should watch it and you will get hooked on it. i am just telling you what happened to me and everybody else that started watching this awesome show. well i need must go to have some lunch. remember you must start watching full house and soon!|1
Yes...I'm going with the 1-0 on this and here's why. In the last few years, I have watched quite a few comedies and only left with a few mild laughs and a couple video rental late fees because the movies were that easy to forget. Then I stumble upon "Nothing". Looked interesting, wasn't expecting much though. I was wrong. This was probably one of the funniest movies I have ever had the chance to watch. Dave and Andrew make a great comedic pair and the humor was catchy enough to remember, but not over complex to the point of missing the joke. I don't want to remark on any of the actual scenes, because I do feel this is a movie worth seeing for once. With more and more pointless concepts coming into movies (you know, like killer military jets and "fresh" remakes that are ruining old classics), This movie will make you happy to say it's OK to laugh at "Nothing".|1
People don't seem to be giving Lensman enough credit where its due. A few issues have been overlooked which are key to understanding the Lensman experience.<br /><br />The Year: For the year it was made in (1984) Lensman features some of the most stunning effects I've ever seen. As a person who watches a lot of early 80's animation Lensman is unique in it's use of what appears to be computer-generated imagery at a time when computers were extremely primitive. Kim's battle against the geometric cutter pods in the laser maze can be taken as an excellent example of this. Every time I watch that I have to keep repeating to myself that it was 1984 when it was made.<br /><br />The Soundtrack: Lensman has one of the most insane soundtracks that I've heard, and this mad hysterical beat permeates every corner of the film. Lensman borrowed heavily on two western mistakes and managed to somewhat deal with the first one - the need to fill in every second of silence in a film with music and the need for a heroine. While the music is attuned well and galvanizes scenes such as the motorcycle battle in the Thionite Factory on Radelyx, the heroine theme fails due to the sheer annoyance value of Chris. It's interesting to note that the constant music thwarted my attempts at noise removal when I was archiving lensman over from analog tape to digital format - since there wasn't a single second of silence available to use as a reference point.<br /><br />Western Influences: Helmut - sounds like "helmet" and has roughly the same voice as Darth Vader. Clarissa Fairborn - has the same hairstyle as the princess of SW and her name sounds suspiciously similar to Marissa Fairborn of Transformers. Takes over Han Solos role by flying the ship and having some technical expertise. Buzzkirk - a definite improvement on Chewbaka. The lens - a nice concrete copy of the force that comes across less as a chance to preach Christianity at the audience than in the original SW. While the force relied on belief far more than concentration, the lens is a pure concentration tool. Theoretically, anyone could wield the lens. The lens is far more limited than the Force - being purely a defensive/offensive weapon.<br /><br />Technology: The boskone alliance have interesting meatball sponge ships. They look like stormtroopers only with red uniforms instead of white. The idea of a DNA weapon was nice if only it had been developed. The Galactic Alliance looked like Starblazers (or whatever it was called - that 60's series where they were battling the Xylons). There weren't enough ship to ship battles for me - this is much improved upon in the second Lensman film.<br /><br />Finally a note on Worzel. This character is a unique and very interesting character-design who fortunately continues on to the second film.<br /><br />|1
The Three Stooges has always been some of the many actors that I have loved. I love just about every one of the shorts that they have made. I love all six of the Stooges (Curly, Shemp, Moe, Larry, Joe, and Curly Joe)! All of the shorts are hilarious and also star many other great actors and actresses which a lot of them was in many of the shorts! In My opinion The Three Stooges is some of the greatest actors ever and is the all time funniest comedy team! <br /><br />This is a good Three Stooges short. It funny and its cast includes Christine McIntyre,Symona Boniface, Gino Corrado, Fred Kelsey, Sam Flint, Chester Conklin, Theodore Lorch, Lynton Brent, Judy Malcolm, Vernon Dent, John Tyrrell, Heinie Conklin, and Bess Flowers. The Stooges performed very well in this short! I recommend this one!|1
I went to see Vanilla Sky with a huge, huge, huge!!..Tom Cruise fan, my extremely cynical brother and my girlfriend ... what can I say .. I was totally blown away by the movie and especially TC's performance, I thought it was a very moving film and it was not at all what I was expecting.<br /><br />I had read the reviews and had decided not to go and see it, I am so pleased that I was 'coerced 'into seeing it. The strange thing is I cannot say why, all I can say is that I found it totally involving and could not stop thinking about it the next day. As to what I felt about the film, all I can say about is, ITS NOT THE STORYLINE (fantasy, psychodrama, whatever) its about the people and the events that shape their life and how small events, like getting into a car can change everything......<br /><br />As to what the critics wrote, yes maybe the original was a stunning 2nd film for Alejandro Amenábar , but this was a totally different interpretation of the subject, and by no means a narcissistic remake for the benefit of Tom Cruise and Penelope Cruz.<br /><br />I cannot even consider writing a couple of trite, glib sentences to describe the film just go and see it!!!!<br /><br />Yes I know this isn't a balanced thoughtful review but so what .It's not that kind of film.|1
I have been an admirer of Edward Burtynsky's work for years, and it was such a pleasure to be able to see the man at work, thanks to Jennifer Baichwal's documentary. The severe beauty of the ship-breaking yard in Bangladesh, the stone quarry in Vermont, the enormous assembly plant in China, the beleaguered old neighbourhoods in Shanghai that are just waiting to be torn down: these landscapes are captured so well by the photographer and the filmmaker.<br /><br />At times I thought of old TV documentaries on abandoned coal mines and plastic-mold factories; the sort of stuff I grew up watching. Burtynsky's work has the great value of pointing out how the industrial activity has only shifted to Asia, it has not stopped. The strangest scene for me was the computer scrap-yard somewhere in China--the waste had a threatening air about it, while the workers were very jovial.|1
Someday somebody is going to write an essay comparing Paul Naschy's "Fury of the Wolfman" to the great Spanish surrealist films, "L'age D'or" and "Un Chien Andelou". The Naschy film is a masterpiece of delirium from beginning to end. Dali and Bunuel probably loved it, and ate their hearts out seeing someone do with such apparent ease what they had to rack their brains to pull off.<br /><br />The film lacks cohesive structure even though it does have a plot that moves from A to B to C. Some mishmash about a "Professor Walterman" -- his first name, mind you -- who was bitten by a Yeti monster during an expedition to Tibet and hasn't been the same since, which is understandable. One of his jealous colleagues, the insane daughter of the noted Doctor Wolfstein, knows about his condition and reveals that his wife has been cheating on him. But its a setup for a twisted scientific experiment to unleash his inner beast.<br /><br />"Walterman" flips out, turns into a werewolf, kills a few people, is electrocuted, dies, is buried, unburied, taken to a castle filled with circus freaks, wired to various machines, zapped with assorted electronic effects, injected with potent elixirs, is chained up, turns into a werewolf, a woman in an evening gown with thigh-high Nazi fetish boots whips him, he escapes, helps the pretty female doctor find her way out of the castle, fends off the circus freaks with a battle axe, eventually turns back into a werewolf, and has to fight to the death against the female werewolf incarnation of his cheating wife. The lady with the Nazi boots shoots him with silver bullets from her Luger pistol, they die together, and the pretty doctor walks off into the morning with the studly reporter, who did nothing. "Look! What a beautiful day it is!" <br /><br />"La furia del Hombre Lobo" was written by Paul Naschy in a hurry. Original director Enrique Eguilez was fired and replaced by José María Zabalza, a drunk who was infamously intoxicated throughout the production. He was often unable to work (though he did find time to instruct his 14 year old nephew to make some alterations to the script) and Naschy ended up directing much of the film uncredited. Zabalza did rally enough to clip some action scenes from one of Naschy's previous movies, "Mark of the Wolfman". The scenes were fortunately good enough to use twice even if the costumes were different, and helped pad out the runtime after Zabalza refused to get out of bed to finish the movie. Post production was a nightmare. Nobody knew who was doing the editing, the money ran out, the master print disappeared for a while, and then at a pre-release screening for a film distributor the executive arrived to find Zabalza urinating into the gutter in front of the theater. He was too drunk to find the restroom but at least he made it to the curb.<br /><br />Yet somehow the film works, if you let it. It keys into those atavistic memories we have about murky castles, vaulted catacombs, chains, whips, gloomy moors. Fans of those sort of things will find it hypnotically watchable even if the story as a whole doesn't make much sense due to the fractured discontinuity of the execution. In one scene its pouring rain and the wolfman howls at the lightning; in the next shot its bone dry and he's howling at the full moon. Then its raining again. And yet you don't look at it as a gaffe. Its like an unfolding dream where contradictions are possible, opposites are the same, and effects proceed causes; First the wolfman picks up the power cable and screams, and then the cable starts sparking with electricity. People say its low budget hurts the overall effectiveness -- I say the film would have been unwatchable if they had a dime more to spend. It is a marvel of making something out of nothing, and succeeds not because of what it could of had, but because of what it does. It's easy to laugh at stuff like this and even easier to dismiss it. The trick is being able to see through the mayhem, or rather to regard the chaos as part of the effect.<br /><br />Paul Naschy died last week at the age of 75. He had been ill with pancreatic cancer for a year or more, was working on film projects right up until his last days, but passed away in Madrid, Spain, with his family while receiving chemotherapy treatment. His rich, varied, and surprisingly lengthy career is a legacy to a man stubbornly pursuing his artistic vision in the face of universal mainstream disinterest. And yet in all of us there is an eleven year old kid who will watch his movies like "Fury of the Wolfman" in rapt awe. Even people who don't like Euro Horror will discover something in this movie to marvel at, if only for just a minute in a couple spots. You can find it for free at Archive.Org or even buy it on a DVD for a nickel. It's worth far, far more.<br /><br />Amusingly, Naschy was horrified to learn that many others like myself regard this twisted, sick, demented little movie as a classic, if not an outright masterpiece of Cinema Dementia. The problems he encountered during the production and the mess of a film that was left after were perhaps too personal an artistic disappointment for Naschy to forgive. I would never presume to dare to forgive it for him, but I will say this: I'd rather watch "Fury of the Wolfman" in its dingiest, most cut and degraded fullscreen public domain print than ever sit though the overbearing, obnoxious crap churning out up at the Swine Flu cineplexes this or any other weekend.<br /><br />The world lost a great artist this month. Watch his films, and remember.<br /><br />9/10|1
I loved This Movie. When I saw it on Febuary 3rd I knew I had to buy It!!! It comes out to buy on July 24th!!! It has cool deaths scenes, Hot girls, great cast, good story , good acting. Great Slasher Film. the Movies is about some serial killer killing off four girls. SEE this movies|1
I did not read anything about the film before I watched it, by chance, last Saturday evening. And then, as I was watching it, I felt the misery of Lena and Boesman into my bones. I was so captivated by the acting and the tone and the filming that I listened only partially to the dialogues. My husband fell asleep soon after we went to bed and I was sleepless, under the impact of the film. I wanted to wake him up just to say:"if I would ever vote for an Oscar nomination, it would be for these two actors." I decided to wait until the next day. Then I read more about the film on IMDb, and was sad to learn that Mr. Berry died before the release of the film and that he had probably never seen the last version of his brilliant masterpiece. I still want to tell him that to me his film was a true independent film, in its concept and spirit. The actors are to be praised not only for their brilliant performance but for accepting a part with no shine, no showing off, well to the contrary, displaying the true image of human depression. Sad but poignant.|1
This movie is so misunderstood it is not even funny. If you think of seeing this one for the shootings.. stay clear. This one deals with the effects and trauma that the survivors must endure. Even the detectives are seeking the answer we all do...WHY? Fantastic acting from the two leading ladies as we see how those we ignore are affected by the very same things we are affected with. Yes the language is harsh at times, but it suits the characters well. There are some loose ends left or unanswered, but all movies have these. The major issues are dealt with and this movie makes a major statement about how all of us adults feel after such major incidents. Highly recommended for teens and adults.|1
Reading a wide variety of "Scoop" reviews over the past few days, I walked into the theater prepared for a subpar outing from Woody. Happily, I couldn't have been more wrong. Granted, Woody the performer is slowing down a touch or two, but Woody the writer/director is in fine form - and found a credible way to integrate his 70-year old self into the story. Judging from the laughter and guffaws, the audience ate up Allen's one-liners and dialogue in a way that I haven't seen in several years. <br /><br />In a movie landscape dominated by software-approved story arcs, twentysomething tastes and assembly-line formula fare for kiddies, it's a source of both satisfaction and inspiration to see Allen pursuing his highly personal and still-rewarding path.|1
This is one of the few movies released about a "what if" type of situation that made me think. It was amazing to hear them speak to each other, and reminisce about all the wonderful (and not so wonderful) things that happened between them. I actually think that there is a very good possibility this occurred like the movie implies, and they actually made peace with each other. Those are good memories for every fan to hang onto, and to ask what actually happened between them would be selfish. What an AMAZING movie this was. The comedic aspects of the movie were wonderful. To think that they were together to patch things up between them in such a way is a comforting thought to people who wish they had a chance to clear the air with someone they didn't get to. To see John as such a caring, laid back character was refreshing from hearing all of the trash that was spoken about him...|1
The funky, yet strictly second-tier British glam-rock band Strange Fruit breaks up at the end of the wild'n'wacky excess-ridden 70's. The individual band members go their separate ways and uncomfortably settle into lackluster middle age in the dull and uneventful 90's: morose keyboardist Stephen Rea winds up penniless and down on his luck, vain, neurotic, pretentious lead singer Bill Nighy tries (and fails) to pursue a floundering solo career, paranoid drummer Timothy Spall resides in obscurity on a remote farm so he can avoid paying a hefty back taxes debt, and surly bass player Jimmy Nail installs roofs for a living. Former loving groupie turned patient, understanding, long-suffering manager Juliet Aubrey gets the group back together for an ill-advised, largely ineffectual and hilariously disastrous twenty years later nostalgic reunion tour of Europe. Our lovably ragged bunch try gamely, but fumblingly to reignite a flame that once burned quite brightly back in the day. Scraggly zonked-out roadie Billy Connelly and cocky eager beaver young guitarist Hans Matheson tag along for the delightfully bumpy, trouble-plagued, but still ultimately rewarding and enjoyable ride.<br /><br />Director Brian Gibson shows tremendously infectious respect and adoration for both his amiably screwy characters in particular and loud, ringing, flamboyantly overblown preening 70's rock in general, this imbuing this affectionate little pip with an utterly engaging sense of big-hearted charm and tireless verve. The astute, sharply written script by Dick Clement and Ian La Frenais likewise bristles with spot-on dry wit and finely observed moments of joyous on the road inanity, capturing a certain bittersweetly affecting and frequently uproarious vibe that gives the picture itself an irresistibly luminescent glow. Ashley Rowe's lovely, elegant cinematography ensures that the movie always looks quite visually sumptuous while the perfectly catchy and groovy music does the trick with right-on rockin' flair and aplomb. Kudos also to the across-the-board terrific performances that vividly nail the burnt-out soul and tattered, but still fiercely beating heart of a past its prime has-been ragtag rock outfit desperate to regain its erstwhile evanescent glory in one final bid for big time success. All in all, this radiant and touching gem rates highly as one of the true seriocomic sleeper treats from the 90's.|1
Saw this today with my 8 year old. I thought it was cute. I agree with the other poster that it wasn't anything like the book that I can remember, but we still enjoyed it. All of the kids are pretty good and all in all pretty entertaining. Billy is the new kid who accepts a dare by the school bully to eat 10 worms in a day. If he loses he has to walk down the hall at school with worms in his pants. The beginning of the movie is set up to show that Billy has a VERY weak stomach and pukes at almost anything. Hilarity ensues with a bunch of different way to cook the worms. Good message about standing up to bullies and of course, a sappy happy ending.|1
Faith and Mortality... viewed through the lens of an elderly Ashkenazi Jewish-American gentleman and a younger, African-American Jewish gentleman who waver between being at odds with each other and having frank talks about how their lives have unfolded over the years..<br /><br />Mostel's character is a tailor with chronic back problems, and a terminally ill wife; Belafonte's character is a career hustler, never settling on a regular job, and a fatal car accident leaves him in an odd Purgatory-- he must convince Mostel to renew his faith, as it has been failing along with his wife's health (and his own).. but Belafonte's Levine has his own problems, still pining for the girlfriend he left behind..<br /><br />Belafonte's character leaves the film before he seemingly should, and so the the ending is cryptic, and the film suffers somewhat from its ambiguous ending..<br /><br />This is not a 'typical' Hollywood movie on ethnic relations or about a person's crisis of faith.. it is worth watching more than once and appreciating the excellent performances of the principal actors..|1
While this movie's style isn't as understated and realistic as a sound version probably would have been, this is still a very good film. In fact, it was seen as an excellent film in its day, as it was nominated for the first Best Picture Oscar (losing to WINGS). I still consider WINGS to be a superior film, but this one is excellent despite a little bit of overacting by the lead, Emil Jannings.<br /><br />Jannings is a general from Czarist Russia who is living out his final days making a few bucks in the 1920s by being a Hollywood extra. His luck appears to have changed as he gets a casting call--to play an Imperial Russian general fighting against the Communists during the revolution. Naturally this isn't much of a stretch acting-wise, but it also gets the old man to thinking about the old days and the revolution.<br /><br />Exactly what happens next I'll leave to you, but it's a pretty good film--particularly at the end. By the way, look for William Powell as the Russian director. Despite being made in 1928, with the makeup he doesn't look much younger than he did in many of his later films.|1
From rainy, dreary late winter England of early 1920s...<br /><br />---where there is still sadness and many young widows and disabled vets from the great slaughter of men and killer of their womens' dreams--- known now as World War I...<br /><br />Four women share this lovely small sunny Italian castle on a hill; one a young widow who is drowning her sorrow in frantic partying, two women who will rediscover their own husbands, and a fourth woman who is tired of her famous dead friends...<br /><br />...These four women will come together with two husbands and a former soldier - almost blind - to get a spiritual "makeover" for one great April vacation in early 1920's Italy.<br /><br />NOTE to would-be filmmakers. Study this film for how mood and beauty can tell a story. (Probably not a film to please many men...)<br /><br />NOTE: Stock up on coffee & hot chocolate and invite the girls over on some dreary late winter day...Spring is coming...Enchanted April promises you!|1
Reign Over Me is a success due to the powerful work by Adam Sandler and Don Cheadle. While comedic actors going dramatic has been seen as somewhat of a distraction, Sandler is no stranger to playing more serious roles. Most of the characters he portrays have an unstable temperament and a vulnerability that can burst at any moment. He might even be typecast for characters with such hidden anger problems. However, this performance has some considerable dramatic weight, unlike his roles in less comedic fare like Punch-Drunk Love and Spanglish.<br /><br />In the film, Alan Johnson (Cheadle) runs into his old college roommate, Charlie Finerman (Sandler), whom he hasn't seen in several years. Five years before, Charlie suffered the overwhelming loss of his wife and three daughters in a plane crash. Charlie barely even recognizes Cheadle's character due to the repression of his memories and consequent reclusive childish lifestyle since the accident. It isn't until Alan persists in engaging him in conversation that Charlie remembers who he is. Their renewed relationship that follows will allow Finerman to have a friend who doesn't speak about his loss, eventually enabling him to confront the thoughts and feelings he has suppressed on his own terms.<br /><br />Though writer-director Mike Binder doesn't show much sense of an individual style and some of his shots and transitions are a bit awkward, he does have a knack of getting decent to great performances from his actors while being a talented and funny writer. He shot this film with a digital camera, as more and more filmmakers are doing today, enabling the crew to shoot the night scenes with limited lighting. This kept the colorful backgrounds of New York City in focus, but resulted in creating frequent digital grain, which resembles blue specks scattered and moving on the screen.<br /><br />Almost every main character in Reign Over Me gives a great performance. Jada-Pinkett Smith and especially Liv Tyler are memorable in their respective roles as a frustrated wife to Cheadle's character and a psychiatrist. However, it is Sandler and Cheadle that give some of their finest work to date. They completely owned this movie. Sandler actually plays a character that doesn't outwardly resemble or act like himself at all, partially credited to his Bob Dylan-esquire wig. Though Cheadle's character has more screen time than Sandler, they both should be considered to be leading roles, as they equally support and help each other throughout the film.<br /><br />Music also plays a great part in this film, especially the title song "Reign Over Me," or "Love, Reign O'er Me" by The Who, and later covered by Pearl Jam. In one of the most powerful moments of the film, Binder shows Sandler using music to shut out his feelings and memories, but this particular song provokes such intense emotion that rather than diminishing his anger, it incites his emotions. All an all, Reign Over Me is an enjoyable, sad, yet many times funny film, driven by its amazing leading performances.|1
I have complained to ABC about the cancellation of six degrees. If enough people do the same then it could be enough to bring this fabulous show back to life!! Just go onto the official site and the rest is simple enough. I do not understand why this show has been cancelled. What a fantastic show, cast and characters. The whole concept is gripping viewing! I am astounded that my favourite show is over after just one series. Why is this? Six degrees is phenomenal, it's better than so many other TV programmes out there! Until I heard they were stopping it from a friend it hadn't even occurred to me that this might happen.|1
where would one start a review of the film Snitch'd? James Cahill, god rest his soul, made one of the most daring insights into the human psyche since Encino Man. his beautiful story unravels around a drug squad cop McClure, which is a name synonymous with a character from the simpsons who also happens to be an actor! said cop delves deep into the underworld that is high school drug taking, and discovers a gang war to rival that of Police Academy 1, and i mean the one where Jones is racially vilified by his new partner, but manages to come out with some of the funniest sounds you will EVER HEAR.<br /><br />Cahill's grasp of effects, both visual and aural is electrifying, the slight pause between action on screen and from the speakers adds to the drama that is snitch'd, a real gritty like underground thriller. also, kudos to his brilliant use of makeup, such as the supremely convincing burn marks a gang member suffers in his showdown with an indoor barbecue! YUCK! i feel the world of film is much less from James' passing, his memory will linger on and on and on, reborn with every passing mention of his flagship production, Snitch'd. his insightful director's commentary released a coke-hit up the nose of any discerning film goer, truly appropriate with the harsh reality that is life on the streets, captured in all the beauty of a roughneck punk knocking over a rubbish bin in a brawl.<br /><br />but i ask you, why did the big bosses swimming pool look so cheap? i'll tell you why, because thats life in Santa Ana baby, its not all drive bys and hastily constructed principle's offices, oh no. there are some folk who must infiltrate the soft, tattooed underbelly of street life in LA to kick their way through in moves that would not seem out of place at a School For Special Children's production of Double Dragon: The Play.<br /><br />the only qualm i have with this film, is that there was never a sequel made. come on Steven Spielberg, come on George Lucas, come on guy that made revenge of the nerds 1 through 23, how hard could it be to step it up a notch and pay tribute to this great man, James Cahill.<br /><br />he discovered Eva Longoria you know. oh yeah, that he did.<br /><br />Jonah|1
I saw two movies over the weekend, One was "kaal" and the other "Waqt". Both movies are made in "Bollywood" but they are worlds apart. The fundamental difference is the Story and the Director. Vipul Shaw made his indelible mark with "Ankhen", one of the best Comedy Hindi movies. His Casting of the Charecteres is perfect. The story apparently taken from a Gujerati Play is awesome,the treatment is superb with some exceptions. In Bollywood when a movie is put together the first thing a Bollywood Director is prone to do is sign up a music director and this guy (mediocre Malik in this instance)is obligated to drum up six songs to fulfill his contract. So even a good Director like Vipul Shah has to use them to appease the Finacier and the Grandma's who just cant get enough of these numbers. No Music director can churn out good songs relentlessly as clearly evident in this movie. None of the songs have any melody and they are clearly intrusive to the narration of the story except the background music and the westernized version of the Bharat-Natyam. The duelling and role playing the Father and Son is good acting by Bachachan and Akshay Kumar. His stunt scenes are clearly outstanding. A good director surrounds himself with good actors and he is willing to wait till a good story comes along as in this super movie. Then we have a cheap classless tasteless Producer like Sharukh Khan who will stoop low as to shamelessly plug and promote a trash like "Kaal" to enrich himself at the cost of the betterment of Art, and they surround themselves with borderline talent, and they recoup the investment before the word gets around. These are the Bollywood locusts who prey on the unsuspected audience to garner "Film Farce" awards given by Bollywood Chamcha's and most of them are in the Media.|1
PUT THE CAMERA ON ME is a deceptively cute film. It is actually a complex glimpse at the psychology of children and offers interesting insights into the development of adults and an artist. On the surface this is a nostalgic look at some home movies made in the 80's by a group of upper class neighborhood kids. One of the film's directors, Darren Stein, had access to a video camera and quickly took over as the artistic leader for all of the movies. Sure, these are just some cute kids having fun. But, this is also much more. This is a look into some moments in time as children grapple with a number of confusing issues that all of us face in life --- fear, sexual awakening, unrequited love, loneliness and just trying to make sense of the adult world which seems to explode all around us. As we get older we tend to forget how overwhlelming the realities of life were when we were little. <br /><br />What makes this film all the more valid is to watch a young Darren Stein turn into a little general of a filmmaker. It is clear that Darren is running this show and these little movies are his vision but they are all informed by his friends, their problems, the interpersonal dynamics and the general confusion regarding the horrors of adult life. A lot of children make home movies, but I've never heard of or seen children create "little" movies about the holocaust, homosexuality, nuclear war and the inability to fit in and make friends. These kids are confronting and dealing with some heavy stuff! <br /><br />The power of this film is the way Stein and Shell pull various scenes together so tightly with running interviews with the kids --- all now adults and all still friends. This adds a new angle to the film. How many of us have stayed in touch with our childhood friends? These guys have. And, many of the issues with which they were dealing are still running between them two decades later. <br /><br />Among the conflicts -- a confession of a crush reveals a heart still broken, a very normal childhood sexual experience continues to be a "sticky" subject between two of the men, some ongoing resentments over the dynamics of relationships and there is still a member of this team who remains very much in charge and in center stage! Which makes perfect sense as one watches these home movies progress over the course of a couple of years. Darren Stein is a director. No doubt about it. <br /><br />Stein and Shell take turns chatting with each other from time to time and one can't help but imagine the awkwardness of allowing us to peek into the young lives of these people. This is particularly true for Stein who has gone on to a great deal of success in the entertainment industry as a film producer, writer and director. From the first moment of PUT THE CAMERA ON ME we can see the emergence of a gay little boy trying to figure it all out. We also see sides of the artistic mind and personality that are not always "nice" or "caring" --- and, this is a bold move for any artist to share with an audience. <br /><br />There are so many revealing moments, but the most disturbing and complex moments involve a movie in which we see a Jewish concentration camp victim being tortured and killed by a Nazi. We discover thru interviews and narration that the Nazi is played by a Jewish child and the part of the victim is played by a gentile child. It is a painfully disturbing moment that glimpses into the darker side of fear and the way children work thru the horrors of the adult world that are beyond adult understanding much less that of a child. <br /><br />This is much more than some home movies. This documentary captures the pain, beauty, joy and sadness of growing up. Powerful stuff --- and well worth seeing! <br /><br />:|1
I work with children from 0  6 years old and they all love the Doodlebops. The Doodlebops are energetic, vibrant and appealing. Once they start singing, ''We're the Doodlebops We're the Doodlebops We're the Doodlebops Oh yeah Come and join the fun because we're laughing and we're singing all day" it is almost impossible not to join them in song. The Doodlebops brings the viewer into a world of color and fun. Each show is an adventure, the Doodlebops do not try to change the world with preachy messages all they do is have fun while sorting out everyday life challenges that the young child may relate to. The Doodlebops is an refreshing, high action alternative to regular children's television programs.|1
Not everything is said in this excellent first feature from Céline Sciamma. The friendship, the "wanting to fit in", the first sexual feelings... All this and much more is sublimated through the underwater synchro swimming scenes.<br /><br />All three girls in the movie try to find and express their personality in a very different way. It is a much less violent approach to the understanding of the teenage years compared to, say, "Thirteen", but a very worthwhile trip nonetheless.<br /><br />A must see, and please leave all American cinematographic preconceptions at he door. The soundtrack is A+ by the way.<br /><br />Bon cinéma !|1
